gene_ID_robin,gene_ID_ncbi,module_identity,GCN,start,end
Ophcf2|02520,GQ602_002520,brown,ophio_cflo,3982642,3983950
Ophcf2|02533,GQ602_002533,brown,ophio_cflo,4015774,4018858
Ophcf2|02542,GQ602_002542,brown,ophio_cflo,4041485,4043071
Ophcf2|02543,GQ602_002543,brown,ophio_cflo,4043834,4045433
Ophcf2|02544,GQ602_002544,brown,ophio_cflo,4046620,4047057
Ophcf2|02547,GQ602_002547,brown,ophio_cflo,4054361,4055420
Ophcf2|02548,GQ602_002548,brown,ophio_cflo,4056082,4057125
Ophcf2|02571,GQ602_002571,brown,ophio_cflo,4112986,4113616
Ophcf2|02575,GQ602_002575,brown,ophio_cflo,4125182,4126009
Ophcf2|02578,GQ602_002578,brown,ophio_cflo,4129698,4130716
Ophcf2|02582,GQ602_002582,brown,ophio_cflo,4135199,4136005
Ophcf2|02590,GQ602_002590,brown,ophio_cflo,4152086,4154178
Ophcf2|02594,GQ602_002594,brown,ophio_cflo,4158850,4159671
Ophcf2|02598,GQ602_002598,brown,ophio_cflo,4168524,4171106
Ophcf2|02606,GQ602_002606,brown,ophio_cflo,4186062,4186922
Ophcf2|02607,GQ602_002607,brown,ophio_cflo,4188080,4188529
Ophcf2|02612,GQ602_002612,brown,ophio_cflo,4195476,4195970
Ophcf2|02615,GQ602_002615,brown,ophio_cflo,4201591,4205462
Ophcf2|02617,GQ602_002617,brown,ophio_cflo,4208416,4209546
Ophcf2|02620,GQ602_002620,brown,ophio_cflo,4213917,4218787
Ophcf2|02634,GQ602_002634,brown,ophio_cflo,4254726,4256481
Ophcf2|02656,GQ602_002656,brown,ophio_cflo,4354641,4356020
Ophcf2|02664,GQ602_002664,brown,ophio_cflo,4369800,4370831
Ophcf2|02681,GQ602_002681,brown,ophio_cflo,4410893,4412213
Ophcf2|02686,GQ602_002686,brown,ophio_cflo,4430470,4432200
Ophcf2|02697,GQ602_002697,brown,ophio_cflo,4450210,4450701
Ophcf2|02714,GQ602_002714,brown,ophio_cflo,4485933,4486547
Ophcf2|02725,GQ602_002725,brown,ophio_cflo,4510094,4511869
Ophcf2|02728,GQ602_002728,brown,ophio_cflo,4518861,4519874
Ophcf2|02731,GQ602_002731,brown,ophio_cflo,4526237,4528413
Ophcf2|02732,GQ602_002732,brown,ophio_cflo,4529088,4535631
Ophcf2|02734,GQ602_002734,brown,ophio_cflo,4538685,4539990
Ophcf2|02735,GQ602_002735,brown,ophio_cflo,4542187,4543983
Ophcf2|02739,GQ602_002739,brown,ophio_cflo,4560744,4562776
Ophcf2|02741,GQ602_002741,brown,ophio_cflo,4583348,4583957
Ophcf2|02774,GQ602_002774,brown,ophio_cflo,4724678,4727571
Ophcf2|02777,GQ602_002777,brown,ophio_cflo,4731894,4733190
Ophcf2|02778,GQ602_002778,brown,ophio_cflo,4734612,4736069
Ophcf2|02779,GQ602_002779,brown,ophio_cflo,4738435,4740574
Ophcf2|02785,GQ602_002785,brown,ophio_cflo,4754755,4757605
Ophcf2|02790,GQ602_002790,brown,ophio_cflo,4773447,4775706
Ophcf2|02791,GQ602_002791,brown,ophio_cflo,4779058,4781040
Ophcf2|02809,GQ602_002809,brown,ophio_cflo,4828691,4830189
Ophcf2|02811,GQ602_002811,brown,ophio_cflo,4837270,4837752
Ophcf2|02815,GQ602_002815,brown,ophio_cflo,4847944,4854955
Ophcf2|02826,GQ602_002826,brown,ophio_cflo,4880716,4881310
Ophcf2|02846,GQ602_002846,brown,ophio_cflo,4921692,4922733
Ophcf2|02859,GQ602_002859,brown,ophio_cflo,4958160,4958538
Ophcf2|02860,GQ602_002860,brown,ophio_cflo,4958741,4960946
Ophcf2|02868,GQ602_002868,brown,ophio_cflo,4976716,4978140
Ophcf2|02879,GQ602_002879,brown,ophio_cflo,5003569,5005785
Ophcf2|02880,GQ602_002880,brown,ophio_cflo,5006643,5008814
Ophcf2|02884,GQ602_002884,brown,ophio_cflo,5022310,5023983
Ophcf2|02890,GQ602_002890,brown,ophio_cflo,5041660,5043352
Ophcf2|02918,GQ602_002918,brown,ophio_cflo,46428,48200
Ophcf2|02920,GQ602_002920,brown,ophio_cflo,53639,56078
Ophcf2|02924,GQ602_002924,brown,ophio_cflo,62743,64684
Ophcf2|02925,GQ602_002925,brown,ophio_cflo,65172,66403
Ophcf2|02928,GQ602_002928,brown,ophio_cflo,76501,78597
Ophcf2|02932,GQ602_002932,brown,ophio_cflo,85421,86635
Ophcf2|02935,GQ602_002935,brown,ophio_cflo,89810,90268
Ophcf2|02936,GQ602_002936,brown,ophio_cflo,91555,93467
Ophcf2|02939,GQ602_002939,brown,ophio_cflo,106710,107593
Ophcf2|02944,GQ602_002944,brown,ophio_cflo,151852,152646
Ophcf2|02951,GQ602_002951,brown,ophio_cflo,179779,181422
Ophcf2|02954,GQ602_002954,brown,ophio_cflo,183949,186449
Ophcf2|02955,GQ602_002955,brown,ophio_cflo,187203,191504
Ophcf2|02961,GQ602_002961,brown,ophio_cflo,202526,203719
Ophcf2|02964,GQ602_002964,brown,ophio_cflo,206703,207569
Ophcf2|02965,GQ602_002965,brown,ophio_cflo,265838,268177
Ophcf2|02968,GQ602_002968,brown,ophio_cflo,271195,275114
Ophcf2|02969,GQ602_002969,brown,ophio_cflo,275576,276249
Ophcf2|02972,GQ602_002972,brown,ophio_cflo,283127,285096
Ophcf2|02977,GQ602_002977,brown,ophio_cflo,293541,295604
Ophcf2|02978,GQ602_002978,brown,ophio_cflo,297016,297895
Ophcf2|02981,GQ602_002981,brown,ophio_cflo,307936,309958
Ophcf2|02984,GQ602_002984,brown,ophio_cflo,321459,322277
Ophcf2|02987,GQ602_002987,brown,ophio_cflo,326456,328033
Ophcf2|03009,GQ602_003009,brown,ophio_cflo,385531,386740
Ophcf2|03013,GQ602_003013,brown,ophio_cflo,424491,426306
Ophcf2|03016,GQ602_003016,brown,ophio_cflo,430133,432248
Ophcf2|03017,GQ602_003017,brown,ophio_cflo,433081,434259
Ophcf2|03020,GQ602_003020,brown,ophio_cflo,438203,441182
Ophcf2|03033,GQ602_003033,brown,ophio_cflo,480667,482379
Ophcf2|03050,GQ602_003050,brown,ophio_cflo,535016,536374
Ophcf2|03051,GQ602_003051,brown,ophio_cflo,536919,538610
Ophcf2|03059,GQ602_003059,brown,ophio_cflo,556742,557159
Ophcf2|03060,GQ602_003060,brown,ophio_cflo,558116,559138
Ophcf2|03065,GQ602_003065,brown,ophio_cflo,567544,568687
Ophcf2|03067,GQ602_003067,brown,ophio_cflo,570475,572251
Ophcf2|03068,GQ602_003068,brown,ophio_cflo,572584,574812
Ophcf2|03074,GQ602_003074,brown,ophio_cflo,588570,589505
Ophcf2|03078,GQ602_003078,brown,ophio_cflo,596121,598727
Ophcf2|03096,GQ602_003096,brown,ophio_cflo,642196,644106
Ophcf2|03097,GQ602_003097,brown,ophio_cflo,645840,649879
Ophcf2|03106,GQ602_003106,brown,ophio_cflo,671047,673513
Ophcf2|03122,GQ602_003122,brown,ophio_cflo,710275,711593
Ophcf2|03126,GQ602_003126,brown,ophio_cflo,717899,719550
Ophcf2|03129,GQ602_003129,brown,ophio_cflo,726467,727889
Ophcf2|03152,GQ602_003152,brown,ophio_cflo,783806,786255
Ophcf2|03157,GQ602_003157,brown,ophio_cflo,794528,797306
Ophcf2|03159,GQ602_003159,brown,ophio_cflo,805281,806295
Ophcf2|03168,GQ602_003168,brown,ophio_cflo,827224,827750
Ophcf2|03177,GQ602_003177,brown,ophio_cflo,856402,857613
Ophcf2|03179,GQ602_003179,brown,ophio_cflo,863601,864455
Ophcf2|03180,GQ602_003180,brown,ophio_cflo,866131,867073
Ophcf2|03182,GQ602_003182,brown,ophio_cflo,867992,869526
Ophcf2|03185,GQ602_003185,brown,ophio_cflo,874811,875143
Ophcf2|03186,GQ602_003186,brown,ophio_cflo,876771,878617
Ophcf2|03192,GQ602_003192,brown,ophio_cflo,897301,899658
Ophcf2|03195,GQ602_003195,brown,ophio_cflo,902602,903733
Ophcf2|03199,GQ602_003199,brown,ophio_cflo,911961,914481
Ophcf2|03201,GQ602_003201,brown,ophio_cflo,920055,922037
Ophcf2|03216,GQ602_003216,brown,ophio_cflo,964153,966552
Ophcf2|03226,GQ602_003226,brown,ophio_cflo,996764,999264
Ophcf2|03238,GQ602_003238,brown,ophio_cflo,1103079,1104064
Ophcf2|03249,GQ602_003249,brown,ophio_cflo,1130643,1132411
Ophcf2|03252,GQ602_003252,brown,ophio_cflo,1153849,1154406
Ophcf2|03253,GQ602_003253,brown,ophio_cflo,1241807,1244188
Ophcf2|03259,GQ602_003259,brown,ophio_cflo,1464767,1465438
Ophcf2|03261,GQ602_003261,brown,ophio_cflo,1524415,1525776
Ophcf2|03273,GQ602_003273,brown,ophio_cflo,2033123,2035021
Ophcf2|03291,GQ602_003291,brown,ophio_cflo,2274930,2276579
Ophcf2|03292,GQ602_003292,brown,ophio_cflo,2277374,2278106
Ophcf2|03295,GQ602_003295,brown,ophio_cflo,2281900,2282448
Ophcf2|03310,GQ602_003310,brown,ophio_cflo,2319117,2319949
Ophcf2|03311,GQ602_003311,brown,ophio_cflo,2320427,2322202
Ophcf2|03314,GQ602_003314,brown,ophio_cflo,2334150,2335354
Ophcf2|03315,GQ602_003315,brown,ophio_cflo,2339469,2341148
Ophcf2|03318,GQ602_003318,brown,ophio_cflo,2349130,2350345
Ophcf2|03336,GQ602_003336,brown,ophio_cflo,2397969,2398269
Ophcf2|03342,GQ602_003342,brown,ophio_cflo,2412880,2414167
Ophcf2|03346,GQ602_003346,brown,ophio_cflo,2427317,2427841
Ophcf2|03371,GQ602_003371,brown,ophio_cflo,2504306,2505813
Ophcf2|03384,GQ602_003384,brown,ophio_cflo,2535550,2537366
Ophcf2|03385,GQ602_003385,brown,ophio_cflo,2537936,2538772
Ophcf2|03389,GQ602_003389,brown,ophio_cflo,2552084,2554469
Ophcf2|03390,GQ602_003390,brown,ophio_cflo,2555458,2556216
Ophcf2|03399,GQ602_003399,brown,ophio_cflo,2576591,2578316
Ophcf2|03403,GQ602_003403,brown,ophio_cflo,2583555,2584448
Ophcf2|03404,GQ602_003404,brown,ophio_cflo,2586233,2587274
Ophcf2|03411,GQ602_003411,brown,ophio_cflo,2603838,2605261
Ophcf2|03423,GQ602_003423,brown,ophio_cflo,2634107,2636990
Ophcf2|03434,GQ602_003434,brown,ophio_cflo,2662349,2667859
Ophcf2|03435,GQ602_003435,brown,ophio_cflo,2669643,2671860
Ophcf2|03441,GQ602_003441,brown,ophio_cflo,2692336,2692830
Ophcf2|03443,GQ602_003443,brown,ophio_cflo,2699194,2700576
Ophcf2|03456,GQ602_003456,brown,ophio_cflo,2749599,2751216
Ophcf2|03458,GQ602_003458,brown,ophio_cflo,2753191,2755070
Ophcf2|03461,GQ602_003461,brown,ophio_cflo,2766243,2768332
Ophcf2|03517,GQ602_003517,brown,ophio_cflo,2922992,2923345
Ophcf2|03520,GQ602_003520,brown,ophio_cflo,2926915,2930099
Ophcf2|03525,GQ602_003525,brown,ophio_cflo,2943261,2944021
Ophcf2|03533,GQ602_003533,brown,ophio_cflo,2959923,2961050
Ophcf2|03534,GQ602_003534,brown,ophio_cflo,2972320,2974337
Ophcf2|03536,GQ602_003536,brown,ophio_cflo,2981253,2982491
Ophcf2|03537,GQ602_003537,brown,ophio_cflo,2983156,2985037
Ophcf2|03539,GQ602_003539,brown,ophio_cflo,2991996,2993947
Ophcf2|03547,GQ602_003547,brown,ophio_cflo,3011234,3015745
Ophcf2|03551,GQ602_003551,brown,ophio_cflo,3029135,3030473
Ophcf2|03561,GQ602_003561,brown,ophio_cflo,3082607,3084636
Ophcf2|03564,GQ602_003564,brown,ophio_cflo,3089510,3091139
Ophcf2|03577,GQ602_003577,brown,ophio_cflo,3139884,3142256
Ophcf2|03591,GQ602_003591,brown,ophio_cflo,3211482,3214139
Ophcf2|03592,GQ602_003592,brown,ophio_cflo,3216960,3217841
Ophcf2|03593,GQ602_003593,brown,ophio_cflo,3218184,3219275
Ophcf2|03595,GQ602_003595,brown,ophio_cflo,3221379,3222378
Ophcf2|03603,GQ602_003603,brown,ophio_cflo,3266020,3268528
Ophcf2|03604,GQ602_003604,brown,ophio_cflo,3269453,3270412
Ophcf2|03606,GQ602_003606,brown,ophio_cflo,3271375,3272673
Ophcf2|03629,GQ602_003629,brown,ophio_cflo,3363507,3365370
Ophcf2|03630,GQ602_003630,brown,ophio_cflo,3366009,3367308
Ophcf2|03638,GQ602_003638,brown,ophio_cflo,3380568,3381768
Ophcf2|03666,GQ602_003666,brown,ophio_cflo,3474760,3477240
Ophcf2|03669,GQ602_003669,brown,ophio_cflo,3482110,3484587
Ophcf2|03671,GQ602_003671,brown,ophio_cflo,3488172,3488892
Ophcf2|03677,GQ602_003677,brown,ophio_cflo,3506233,3508263
Ophcf2|03679,GQ602_003679,brown,ophio_cflo,3511098,3512765
Ophcf2|03684,GQ602_003684,brown,ophio_cflo,3525821,3527690
Ophcf2|03685,GQ602_003685,brown,ophio_cflo,3537369,3538557
Ophcf2|03688,GQ602_003688,brown,ophio_cflo,3544827,3548998
Ophcf2|03690,GQ602_003690,brown,ophio_cflo,3552239,3553696
Ophcf2|03697,GQ602_003697,brown,ophio_cflo,3574955,3576577
Ophcf2|03706,GQ602_003706,brown,ophio_cflo,3594440,3594956
Ophcf2|03709,GQ602_003709,brown,ophio_cflo,3610863,3612633
Ophcf2|03711,GQ602_003711,brown,ophio_cflo,3618179,3619076
Ophcf2|03716,GQ602_003716,brown,ophio_cflo,3632003,3632573
Ophcf2|03718,GQ602_003718,brown,ophio_cflo,3634479,3635752
Ophcf2|03720,GQ602_003720,brown,ophio_cflo,3637376,3638536
Ophcf2|03731,GQ602_003731,brown,ophio_cflo,3663529,3664116
Ophcf2|03734,GQ602_003734,brown,ophio_cflo,3687629,3688711
Ophcf2|03735,GQ602_003735,brown,ophio_cflo,3691020,3692573
Ophcf2|03738,GQ602_003738,brown,ophio_cflo,3700163,3701860
Ophcf2|03739,GQ602_003739,brown,ophio_cflo,3702833,3703857
Ophcf2|03740,GQ602_003740,brown,ophio_cflo,3705519,3707469
Ophcf2|03743,GQ602_003743,brown,ophio_cflo,3713778,3716363
Ophcf2|03744,GQ602_003744,brown,ophio_cflo,3717651,3718680
Ophcf2|03746,GQ602_003746,brown,ophio_cflo,3720926,3722125
Ophcf2|03757,GQ602_003757,brown,ophio_cflo,3744276,3746345
Ophcf2|03758,GQ602_003758,brown,ophio_cflo,3746539,3747453
Ophcf2|03768,GQ602_003768,brown,ophio_cflo,3776449,3776871
Ophcf2|03769,GQ602_003769,brown,ophio_cflo,3776964,3778057
Ophcf2|03770,GQ602_003770,brown,ophio_cflo,3778169,3778624
Ophcf2|03771,GQ602_003771,brown,ophio_cflo,3780193,3781858
Ophcf2|03777,GQ602_003777,brown,ophio_cflo,3798463,3799720
Ophcf2|03792,GQ602_003792,brown,ophio_cflo,3845771,3846291
Ophcf2|03793,GQ602_003793,brown,ophio_cflo,3846632,3851745
Ophcf2|03794,GQ602_003794,brown,ophio_cflo,3853787,3855724
Ophcf2|03797,GQ602_003797,brown,ophio_cflo,3861899,3863638
Ophcf2|03813,GQ602_003813,brown,ophio_cflo,12656,14891
Ophcf2|03818,GQ602_003818,brown,ophio_cflo,22790,23716
Ophcf2|03832,GQ602_003832,brown,ophio_cflo,62555,64210
Ophcf2|03833,GQ602_003833,brown,ophio_cflo,64335,65691
Ophcf2|03834,GQ602_003834,brown,ophio_cflo,66159,67617
Ophcf2|03838,GQ602_003838,brown,ophio_cflo,74420,75699
Ophcf2|03842,GQ602_003842,brown,ophio_cflo,84545,88292
Ophcf2|03849,GQ602_003849,brown,ophio_cflo,104037,105287
Ophcf2|03853,GQ602_003853,brown,ophio_cflo,117045,119362
Ophcf2|03873,GQ602_003873,brown,ophio_cflo,206254,208253
Ophcf2|03881,GQ602_003881,brown,ophio_cflo,229126,230139
Ophcf2|03885,GQ602_003885,brown,ophio_cflo,239735,241362
Ophcf2|03888,GQ602_003888,brown,ophio_cflo,252290,253867
Ophcf2|03890,GQ602_003890,brown,ophio_cflo,257178,257971
Ophcf2|03891,GQ602_003891,brown,ophio_cflo,259375,261143
Ophcf2|03895,GQ602_003895,brown,ophio_cflo,274534,276062
Ophcf2|03899,GQ602_003899,brown,ophio_cflo,302107,302541
Ophcf2|03919,GQ602_003919,brown,ophio_cflo,361703,362614
Ophcf2|03920,GQ602_003920,brown,ophio_cflo,365566,366168
Ophcf2|03932,GQ602_003932,brown,ophio_cflo,390130,391822
Ophcf2|03948,GQ602_003948,brown,ophio_cflo,452289,455835
Ophcf2|03957,GQ602_003957,brown,ophio_cflo,474358,476725
Ophcf2|03969,GQ602_003969,brown,ophio_cflo,514386,517181
Ophcf2|03970,GQ602_003970,brown,ophio_cflo,517636,518875
Ophcf2|03973,GQ602_003973,brown,ophio_cflo,522705,524162
Ophcf2|03989,GQ602_003989,brown,ophio_cflo,563739,565409
Ophcf2|03996,GQ602_003996,brown,ophio_cflo,578142,579320
Ophcf2|03998,GQ602_003998,brown,ophio_cflo,585974,587799
Ophcf2|03999,GQ602_003999,brown,ophio_cflo,592449,595265
Ophcf2|04009,GQ602_004009,brown,ophio_cflo,617354,618898
Ophcf2|04052,GQ602_004052,brown,ophio_cflo,723490,724814
Ophcf2|04056,GQ602_004056,brown,ophio_cflo,738473,739948
Ophcf2|04064,GQ602_004064,brown,ophio_cflo,758832,760610
Ophcf2|04072,GQ602_004072,brown,ophio_cflo,788619,789249
Ophcf2|04078,GQ602_004078,brown,ophio_cflo,798477,799333
Ophcf2|04085,GQ602_004085,brown,ophio_cflo,824191,825402
Ophcf2|04086,GQ602_004086,brown,ophio_cflo,826501,828684
Ophcf2|04089,GQ602_004089,brown,ophio_cflo,833601,834379
Ophcf2|04092,GQ602_004092,brown,ophio_cflo,839656,841191
Ophcf2|04093,GQ602_004093,brown,ophio_cflo,842273,843412
Ophcf2|04094,GQ602_004094,brown,ophio_cflo,843963,844428
Ophcf2|04096,GQ602_004096,brown,ophio_cflo,846824,848428
Ophcf2|04100,GQ602_004100,brown,ophio_cflo,859149,860538
Ophcf2|04101,GQ602_004101,brown,ophio_cflo,861138,864722
Ophcf2|04107,GQ602_004107,brown,ophio_cflo,875583,876634
Ophcf2|04110,GQ602_004110,brown,ophio_cflo,886609,887436
Ophcf2|04120,GQ602_004120,brown,ophio_cflo,903620,904642
Ophcf2|04124,GQ602_004124,brown,ophio_cflo,913803,914479
Ophcf2|04136,GQ602_004136,brown,ophio_cflo,943018,943712
Ophcf2|04137,GQ602_004137,brown,ophio_cflo,945852,948070
Ophcf2|04138,GQ602_004138,brown,ophio_cflo,949232,951394
Ophcf2|04145,GQ602_004145,brown,ophio_cflo,972040,975768
Ophcf2|04149,GQ602_004149,brown,ophio_cflo,988611,988859
Ophcf2|04166,GQ602_004166,brown,ophio_cflo,1042714,1044611
Ophcf2|04181,GQ602_004181,brown,ophio_cflo,1085849,1088014
Ophcf2|04191,GQ602_004191,brown,ophio_cflo,1112068,1112559
Ophcf2|04196,GQ602_004196,brown,ophio_cflo,1124265,1125485
Ophcf2|04199,GQ602_004199,brown,ophio_cflo,1130486,1131166
Ophcf2|04200,GQ602_004200,brown,ophio_cflo,1131443,1132636
Ophcf2|04201,GQ602_004201,brown,ophio_cflo,1133268,1134086
Ophcf2|04210,GQ602_004210,brown,ophio_cflo,1154067,1159771
Ophcf2|04211,GQ602_004211,brown,ophio_cflo,1160496,1168093
Ophcf2|04215,GQ602_004215,brown,ophio_cflo,1181497,1184174
Ophcf2|04232,GQ602_004232,brown,ophio_cflo,1230348,1231809
Ophcf2|04233,GQ602_004233,brown,ophio_cflo,1232242,1233568
Ophcf2|04236,GQ602_004236,brown,ophio_cflo,1246656,1250197
Ophcf2|04258,GQ602_004258,brown,ophio_cflo,1792943,1795177
Ophcf2|04260,GQ602_004260,brown,ophio_cflo,1903031,1903968
Ophcf2|04264,GQ602_004264,brown,ophio_cflo,2168054,2169025
Ophcf2|04267,GQ602_004267,brown,ophio_cflo,2215908,2218723
Ophcf2|04273,GQ602_004273,brown,ophio_cflo,2483832,2484325
Ophcf2|04294,GQ602_004294,brown,ophio_cflo,2845966,2847482
Ophcf2|04302,GQ602_004302,brown,ophio_cflo,2865933,2866825
Ophcf2|04307,GQ602_004307,brown,ophio_cflo,2878267,2878927
Ophcf2|04314,GQ602_004314,brown,ophio_cflo,2906244,2907679
Ophcf2|04328,GQ602_004328,brown,ophio_cflo,2941697,2942836
Ophcf2|04329,GQ602_004329,brown,ophio_cflo,2943635,2944698
Ophcf2|04332,GQ602_004332,brown,ophio_cflo,2954244,2956220
Ophcf2|04337,GQ602_004337,brown,ophio_cflo,2973640,2975905
Ophcf2|04343,GQ602_004343,brown,ophio_cflo,2988819,2990472
Ophcf2|04348,GQ602_004348,brown,ophio_cflo,2999425,3000711
Ophcf2|04349,GQ602_004349,brown,ophio_cflo,3001894,3004836
Ophcf2|04357,GQ602_004357,brown,ophio_cflo,3025060,3026982
Ophcf2|04365,GQ602_004365,brown,ophio_cflo,3046446,3046988
Ophcf2|04382,GQ602_004382,brown,ophio_cflo,3094664,3095627
Ophcf2|04383,GQ602_004383,brown,ophio_cflo,3097814,3100803
Ophcf2|04384,GQ602_004384,brown,ophio_cflo,3102943,3104404
Ophcf2|04392,GQ602_004392,brown,ophio_cflo,3123958,3125838
Ophcf2|04394,GQ602_004394,brown,ophio_cflo,3129312,3131212
Ophcf2|04400,GQ602_004400,brown,ophio_cflo,3146574,3147192
Ophcf2|04401,GQ602_004401,brown,ophio_cflo,3148439,3148777
Ophcf2|04407,GQ602_004407,brown,ophio_cflo,3172011,3173782
Ophcf2|04410,GQ602_004410,brown,ophio_cflo,3177966,3180982
Ophcf2|04411,GQ602_004411,brown,ophio_cflo,3182216,3185390
Ophcf2|04418,GQ602_004418,brown,ophio_cflo,3197173,3198710
Ophcf2|04449,GQ602_004449,brown,ophio_cflo,3267096,3268218
Ophcf2|04450,GQ602_004450,brown,ophio_cflo,3271840,3273628
Ophcf2|04459,GQ602_004459,brown,ophio_cflo,3298831,3299460
Ophcf2|04462,GQ602_004462,brown,ophio_cflo,3308511,3310570
Ophcf2|04463,GQ602_004463,brown,ophio_cflo,3314355,3318942
Ophcf2|04468,GQ602_004468,brown,ophio_cflo,3326267,3327985
Ophcf2|04475,GQ602_004475,brown,ophio_cflo,3346071,3346608
Ophcf2|04486,GQ602_004486,brown,ophio_cflo,3377336,3380336
Ophcf2|04489,GQ602_004489,brown,ophio_cflo,3388425,3391011
Ophcf2|04497,GQ602_004497,brown,ophio_cflo,3415385,3416347
Ophcf2|04500,GQ602_004500,brown,ophio_cflo,3424695,3426133
Ophcf2|04509,GQ602_004509,brown,ophio_cflo,3446741,3447565
Ophcf2|04514,GQ602_004514,brown,ophio_cflo,3457583,3459133
Ophcf2|04530,GQ602_004530,brown,ophio_cflo,3499741,3500437
Ophcf2|04542,GQ602_004542,brown,ophio_cflo,3529762,3531630
Ophcf2|04546,GQ602_004546,brown,ophio_cflo,3538903,3540366
Ophcf2|04553,GQ602_004553,brown,ophio_cflo,3553704,3554405
Ophcf2|04556,GQ602_004556,brown,ophio_cflo,3565937,3568238
Ophcf2|04562,GQ602_004562,brown,ophio_cflo,3585307,3585984
Ophcf2|04568,GQ602_004568,brown,ophio_cflo,3602736,3605105
Ophcf2|04569,GQ602_004569,brown,ophio_cflo,3606008,3607280
Ophcf2|04570,GQ602_004570,brown,ophio_cflo,3608107,3608934
Ophcf2|04582,GQ602_004582,brown,ophio_cflo,3637816,3638352
Ophcf2|04583,GQ602_004583,brown,ophio_cflo,3638504,3639460
Ophcf2|04599,GQ602_004599,brown,ophio_cflo,3675798,3676145
Ophcf2|04600,GQ602_004600,brown,ophio_cflo,3676411,3679430
Ophcf2|04614,GQ602_004614,brown,ophio_cflo,3704456,3704765
Ophcf2|04616,GQ602_004616,brown,ophio_cflo,3713431,3714952
Ophcf2|04628,GQ602_004628,brown,ophio_cflo,3743567,3745766
Ophcf2|04653,GQ602_004653,brown,ophio_cflo,125155,125634
Ophcf2|04685,GQ602_004685,brown,ophio_cflo,202232,204074
Ophcf2|04697,GQ602_004697,brown,ophio_cflo,240574,241367
Ophcf2|04700,GQ602_004700,brown,ophio_cflo,247915,249153
Ophcf2|04701,GQ602_004701,brown,ophio_cflo,249883,250816
Ophcf2|04706,GQ602_004706,brown,ophio_cflo,362725,364558
Ophcf2|04722,GQ602_004722,brown,ophio_cflo,904533,905036
Ophcf2|04736,GQ602_004736,brown,ophio_cflo,1283001,1283461
Ophcf2|04745,GQ602_004745,brown,ophio_cflo,1461687,1464335
Ophcf2|04749,GQ602_004749,brown,ophio_cflo,1491871,1493135
Ophcf2|04751,GQ602_004751,brown,ophio_cflo,1499531,1500415
Ophcf2|04754,GQ602_004754,brown,ophio_cflo,1509143,1509741
Ophcf2|04761,GQ602_004761,brown,ophio_cflo,1521747,1524437
Ophcf2|04785,GQ602_004785,brown,ophio_cflo,1582102,1583151
Ophcf2|04788,GQ602_004788,brown,ophio_cflo,1590700,1591353
Ophcf2|04795,GQ602_004795,brown,ophio_cflo,1604877,1606205
Ophcf2|04801,GQ602_004801,brown,ophio_cflo,1618872,1620347
Ophcf2|04824,GQ602_004824,brown,ophio_cflo,1705945,1707887
Ophcf2|04825,GQ602_004825,brown,ophio_cflo,1709059,1710372
Ophcf2|04831,GQ602_004831,brown,ophio_cflo,1726907,1727961
Ophcf2|04842,GQ602_004842,brown,ophio_cflo,1755760,1756141
Ophcf2|04865,GQ602_004865,brown,ophio_cflo,1813480,1815199
Ophcf2|04871,GQ602_004871,brown,ophio_cflo,1828925,1829926
Ophcf2|04874,GQ602_004874,brown,ophio_cflo,1835192,1836331
Ophcf2|04878,GQ602_004878,brown,ophio_cflo,1850906,1851313
Ophcf2|04880,GQ602_004880,brown,ophio_cflo,1855074,1855634
Ophcf2|04887,GQ602_004887,brown,ophio_cflo,1877689,1880464
Ophcf2|04890,GQ602_004890,brown,ophio_cflo,1883736,1884150
Ophcf2|04896,GQ602_004896,brown,ophio_cflo,1899126,1901662
Ophcf2|04909,GQ602_004909,brown,ophio_cflo,1931345,1932957
Ophcf2|04922,GQ602_004922,brown,ophio_cflo,1972264,1973964
Ophcf2|04923,GQ602_004923,brown,ophio_cflo,1974358,1974637
Ophcf2|04924,GQ602_004924,brown,ophio_cflo,1975167,1976212
Ophcf2|04926,GQ602_004926,brown,ophio_cflo,1978090,1979630
Ophcf2|04931,GQ602_004931,brown,ophio_cflo,1997846,2000048
Ophcf2|04932,GQ602_004932,brown,ophio_cflo,2000926,2002854
Ophcf2|04934,GQ602_004934,brown,ophio_cflo,2004957,2006032
Ophcf2|04940,GQ602_004940,brown,ophio_cflo,2019024,2020381
Ophcf2|04942,GQ602_004942,brown,ophio_cflo,2027197,2027526
Ophcf2|04943,GQ602_004943,brown,ophio_cflo,2028052,2030043
Ophcf2|04950,GQ602_004950,brown,ophio_cflo,2058648,2059264
Ophcf2|04959,GQ602_004959,brown,ophio_cflo,2096755,2098302
Ophcf2|04960,GQ602_004960,brown,ophio_cflo,2098588,2099265
Ophcf2|04961,GQ602_004961,brown,ophio_cflo,2099674,2101258
Ophcf2|04970,GQ602_004970,brown,ophio_cflo,2115267,2117016
Ophcf2|04971,GQ602_004971,brown,ophio_cflo,2118825,2120381
Ophcf2|04972,GQ602_004972,brown,ophio_cflo,2122917,2123654
Ophcf2|04973,GQ602_004973,brown,ophio_cflo,2124853,2126918
Ophcf2|04974,GQ602_004974,brown,ophio_cflo,2127702,2128844
Ophcf2|04975,GQ602_004975,brown,ophio_cflo,2129383,2131189
Ophcf2|04978,GQ602_004978,brown,ophio_cflo,2183732,2184562
