proteinId	Cmax	Cmax_pos	Ymax	Ymax_pos	Smax	Smax_pos	Smean	D	signal_predicted	Dmaxcut	networks_used	SSP
Beaba1|10237	0.108	33	0.106	33	0.118	12	0.102	0.104	N	0.45	SignalP-noTM	N
Beaba1|10238	0.107	28	0.122	42	0.194	37	0.111	0.117	N	0.5	SignalP-TM	N
Beaba1|10239	0.129	34	0.112	11	0.173	3	0.123	0.118	N	0.45	SignalP-noTM	N
Beaba1|1024	0.524	20	0.622	20	0.837	15	0.731	0.681	Y	0.45	SignalP-noTM	N
Beaba1|10240	0.691	29	0.613	29	0.731	1	0.563	0.586	Y	0.45	SignalP-noTM	N
Beaba1|10241	0.119	12	0.109	30	0.129	17	0.108	0.108	N	0.45	SignalP-noTM	N
Beaba1|10242	0.11	51	0.105	67	0.113	22	0.098	0.102	N	0.45	SignalP-noTM	N
Beaba1|10243	0.132	53	0.121	53	0.171	41	0.104	0.112	N	0.45	SignalP-noTM	N
Beaba1|10244	0.209	27	0.167	27	0.249	28	0.145	0.155	N	0.45	SignalP-noTM	N
Beaba1|10245	0.112	41	0.117	11	0.149	1	0.119	0.118	N	0.45	SignalP-noTM	N
Beaba1|10246	0.313	47	0.214	24	0.402	15	0.209	0.211	N	0.45	SignalP-noTM	N
Beaba1|10247	0.136	44	0.117	44	0.13	3	0.1	0.108	N	0.45	SignalP-noTM	N
Beaba1|10248	0.109	23	0.107	23	0.119	16	0.105	0.106	N	0.45	SignalP-noTM	N
Beaba1|10249	0.159	23	0.33	23	0.868	8	0.684	0.521	Y	0.45	SignalP-noTM	N
Beaba1|1025	0.108	31	0.105	36	0.123	51	0.1	0.102	N	0.45	SignalP-noTM	N
Beaba1|10250	0.108	40	0.104	40	0.11	57	0.092	0.098	N	0.45	SignalP-noTM	N
Beaba1|10251	0.134	19	0.198	19	0.373	7	0.29	0.248	N	0.45	SignalP-noTM	N
Beaba1|10252	0.169	36	0.132	36	0.133	53	0.101	0.115	N	0.45	SignalP-noTM	N
Beaba1|10253	0.173	37	0.165	37	0.194	21	0.152	0.158	N	0.45	SignalP-noTM	N
Beaba1|10254	0.243	20	0.149	20	0.112	39	0.089	0.116	N	0.45	SignalP-noTM	N
Beaba1|10255	0.198	38	0.157	38	0.198	30	0.103	0.135	N	0.5	SignalP-TM	N
Beaba1|10256	0.174	28	0.164	28	0.246	27	0.162	0.163	N	0.45	SignalP-noTM	N
Beaba1|10257	0.118	21	0.124	17	0.153	8	0.131	0.128	N	0.45	SignalP-noTM	N
Beaba1|10258	0.131	29	0.127	12	0.182	11	0.145	0.137	N	0.45	SignalP-noTM	N
Beaba1|10259	0.109	30	0.105	63	0.125	46	0.096	0.1	N	0.45	SignalP-noTM	N
Beaba1|1026	0.761	17	0.855	17	0.979	10	0.959	0.911	Y	0.45	SignalP-noTM	N
Beaba1|10260	0.182	36	0.239	27	0.578	1	0.417	0.311	N	0.5	SignalP-TM	N
Beaba1|10261	0.596	27	0.735	27	0.98	18	0.901	0.825	Y	0.45	SignalP-noTM	N
Beaba1|10262	0.761	20	0.792	20	0.922	11	0.822	0.808	Y	0.45	SignalP-noTM	N
Beaba1|10263	0.221	28	0.28	28	0.559	26	0.366	0.315	N	0.5	SignalP-TM	N
Beaba1|10264	0.11	34	0.108	37	0.13	15	0.101	0.105	N	0.45	SignalP-noTM	N
Beaba1|10265	0.14	18	0.121	18	0.151	12	0.109	0.114	N	0.45	SignalP-noTM	N
Beaba1|10266	0.107	24	0.106	39	0.137	49	0.1	0.103	N	0.45	SignalP-noTM	N
Beaba1|10267	0.147	51	0.118	51	0.167	3	0.102	0.109	N	0.45	SignalP-noTM	N
Beaba1|10268	0.112	36	0.125	13	0.174	18	0.142	0.134	N	0.45	SignalP-noTM	N
Beaba1|10269	0.116	29	0.111	11	0.139	28	0.116	0.114	N	0.45	SignalP-noTM	N
Beaba1|1027	0.427	21	0.586	21	0.909	14	0.798	0.7	Y	0.45	SignalP-noTM	N
Beaba1|10270	0.109	64	0.107	45	0.127	39	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|10271	0.11	14	0.109	51	0.119	29	0.103	0.106	N	0.45	SignalP-noTM	N
Beaba1|10272	0.661	22	0.763	22	0.933	12	0.879	0.826	Y	0.45	SignalP-noTM	N
Beaba1|10273	0.112	23	0.115	39	0.163	39	0.111	0.113	N	0.45	SignalP-noTM	N
Beaba1|10274	0.111	55	0.116	55	0.2	48	0.117	0.116	N	0.45	SignalP-noTM	N
Beaba1|10275	0.157	25	0.129	25	0.136	24	0.105	0.116	N	0.45	SignalP-noTM	N
Beaba1|10276	0.111	42	0.115	13	0.156	2	0.115	0.115	N	0.45	SignalP-noTM	N
Beaba1|10277	0.145	19	0.137	19	0.211	4	0.124	0.13	N	0.45	SignalP-noTM	N
Beaba1|10278	0.121	34	0.126	16	0.19	7	0.149	0.135	N	0.5	SignalP-TM	N
Beaba1|10279	0.113	31	0.127	52	0.231	50	0.13	0.128	N	0.45	SignalP-noTM	N
Beaba1|1028	0.109	68	0.106	68	0.114	36	0.102	0.104	N	0.45	SignalP-noTM	N
Beaba1|10280	0.11	32	0.107	39	0.123	28	0.1	0.104	N	0.45	SignalP-noTM	N
Beaba1|10281	0.109	26	0.106	70	0.113	61	0.098	0.102	N	0.45	SignalP-noTM	N
Beaba1|10282	0.167	36	0.134	11	0.179	1	0.141	0.138	N	0.45	SignalP-noTM	N
Beaba1|10283	0.107	41	0.112	35	0.149	31	0.104	0.109	N	0.5	SignalP-TM	N
Beaba1|10284	0.123	28	0.2	11	0.432	1	0.315	0.262	N	0.45	SignalP-noTM	N
Beaba1|10285	0.489	33	0.26	33	0.289	22	0.142	0.197	N	0.45	SignalP-noTM	N
Beaba1|10286	0.128	27	0.253	27	0.765	4	0.515	0.395	N	0.45	SignalP-noTM	N
Beaba1|10287	0.11	50	0.111	50	0.127	34	0.104	0.107	N	0.45	SignalP-noTM	N
Beaba1|10288	0.12	41	0.114	41	0.153	4	0.108	0.111	N	0.45	SignalP-noTM	N
Beaba1|10289	0.109	68	0.108	38	0.116	22	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|1029	0.121	53	0.109	30	0.119	22	0.109	0.109	N	0.45	SignalP-noTM	N
Beaba1|10290	0.166	44	0.155	44	0.426	41	0.121	0.136	N	0.45	SignalP-noTM	N
Beaba1|10291	0.106	41	0.105	25	0.122	16	0.103	0.104	N	0.45	SignalP-noTM	N
Beaba1|10292	0.135	26	0.301	20	0.817	13	0.707	0.52	Y	0.45	SignalP-noTM	Y
Beaba1|10293	0.111	53	0.107	53	0.111	61	0.098	0.102	N	0.45	SignalP-noTM	N
Beaba1|10294	0.129	29	0.116	29	0.168	3	0.112	0.114	N	0.45	SignalP-noTM	N
Beaba1|10295	0.134	52	0.131	11	0.179	3	0.155	0.144	N	0.45	SignalP-noTM	N
Beaba1|10296	0.173	24	0.161	24	0.207	1	0.152	0.156	N	0.45	SignalP-noTM	N
Beaba1|10297	0.601	21	0.741	21	0.96	10	0.911	0.833	Y	0.45	SignalP-noTM	N
Beaba1|10298	0.114	22	0.172	12	0.336	1	0.269	0.211	N	0.5	SignalP-TM	N
Beaba1|10299	0.112	16	0.106	16	0.116	1	0.093	0.099	N	0.45	SignalP-noTM	N
Beaba1|103	0.17	48	0.25	18	0.613	8	0.52	0.358	N	0.5	SignalP-TM	N
Beaba1|1030	0.11	66	0.106	46	0.113	43	0.096	0.101	N	0.45	SignalP-noTM	N
Beaba1|10300	0.166	31	0.169	31	0.274	14	0.175	0.172	N	0.45	SignalP-noTM	N
Beaba1|10301	0.114	56	0.125	46	0.17	41	0.123	0.124	N	0.5	SignalP-TM	N
Beaba1|10302	0.563	22	0.337	22	0.323	1	0.196	0.261	N	0.45	SignalP-noTM	N
Beaba1|10303	0.195	26	0.174	26	0.213	13	0.155	0.164	N	0.45	SignalP-noTM	N
Beaba1|10304	0.177	25	0.16	20	0.21	16	0.152	0.156	N	0.45	SignalP-noTM	N
Beaba1|10305	0.241	24	0.214	24	0.326	2	0.193	0.202	N	0.45	SignalP-noTM	N
Beaba1|10306	0.111	55	0.105	37	0.12	8	0.101	0.103	N	0.45	SignalP-noTM	N
Beaba1|10307	0.111	61	0.117	11	0.168	2	0.129	0.124	N	0.45	SignalP-noTM	N
Beaba1|10308	0.138	22	0.171	22	0.302	3	0.23	0.195	N	0.5	SignalP-TM	N
Beaba1|10309	0.112	56	0.11	12	0.132	54	0.11	0.11	N	0.45	SignalP-noTM	N
Beaba1|1031	0.243	23	0.334	23	0.779	3	0.504	0.402	N	0.5	SignalP-TM	N
Beaba1|10310	0.12	28	0.107	47	0.117	34	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|10311	0.145	41	0.12	11	0.174	2	0.132	0.126	N	0.45	SignalP-noTM	N
Beaba1|10312	0.124	12	0.135	12	0.162	1	0.131	0.133	N	0.45	SignalP-noTM	N
Beaba1|10313	0.143	49	0.184	46	0.338	33	0.185	0.185	N	0.5	SignalP-TM	N
Beaba1|10314	0.165	49	0.135	49	0.138	37	0.11	0.121	N	0.45	SignalP-noTM	N
Beaba1|10315	0.109	62	0.11	39	0.121	25	0.1	0.104	N	0.45	SignalP-noTM	N
Beaba1|10316	0.15	46	0.163	46	0.549	44	0.172	0.168	N	0.45	SignalP-noTM	N
Beaba1|10317	0.166	49	0.147	11	0.352	2	0.175	0.162	N	0.45	SignalP-noTM	N
Beaba1|10318	0.109	62	0.107	39	0.114	50	0.098	0.102	N	0.45	SignalP-noTM	N
Beaba1|10319	0.108	69	0.114	12	0.155	4	0.118	0.116	N	0.45	SignalP-noTM	N
Beaba1|1032	0.119	35	0.155	35	0.269	13	0.186	0.172	N	0.45	SignalP-noTM	N
Beaba1|10320	0.64	20	0.76	20	0.966	11	0.894	0.832	Y	0.45	SignalP-noTM	N
Beaba1|10321	0.137	24	0.116	24	0.146	1	0.1	0.107	N	0.45	SignalP-noTM	N
Beaba1|10322	0.109	53	0.107	48	0.122	30	0.103	0.104	N	0.45	SignalP-noTM	N
Beaba1|10323	0.11	66	0.108	66	0.112	48	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|10324	0.172	21	0.213	11	0.54	1	0.291	0.255	N	0.45	SignalP-noTM	N
Beaba1|10325	0.143	27	0.12	27	0.13	25	0.101	0.11	N	0.45	SignalP-noTM	N
Beaba1|10326	0.127	27	0.126	12	0.175	4	0.136	0.132	N	0.45	SignalP-noTM	N
Beaba1|10327	0.113	28	0.127	13	0.186	4	0.138	0.133	N	0.45	SignalP-noTM	N
Beaba1|10328	0.493	18	0.64	18	0.908	15	0.848	0.752	Y	0.45	SignalP-noTM	Y
Beaba1|10329	0.13	23	0.15	23	0.291	21	0.173	0.162	N	0.45	SignalP-noTM	N
Beaba1|1033	0.705	22	0.733	22	0.922	4	0.76	0.747	Y	0.45	SignalP-noTM	N
Beaba1|10330	0.536	20	0.619	20	0.853	1	0.691	0.658	Y	0.45	SignalP-noTM	N
Beaba1|10331	0.109	50	0.104	61	0.11	50	0.096	0.1	N	0.45	SignalP-noTM	N
Beaba1|10332	0.111	39	0.12	12	0.151	1	0.118	0.119	N	0.45	SignalP-noTM	N
Beaba1|10333	0.12	50	0.12	50	0.18	49	0.1	0.112	N	0.5	SignalP-TM	N
Beaba1|10334	0.121	63	0.136	40	0.27	37	0.152	0.145	N	0.45	SignalP-noTM	N
Beaba1|10335	0.135	21	0.112	21	0.119	32	0.092	0.101	N	0.45	SignalP-noTM	N
Beaba1|10336	0.174	17	0.166	17	0.191	2	0.149	0.157	N	0.45	SignalP-noTM	N
Beaba1|10337	0.107	50	0.107	30	0.148	12	0.105	0.106	N	0.45	SignalP-noTM	N
Beaba1|10338	0.178	36	0.137	34	0.159	13	0.109	0.122	N	0.45	SignalP-noTM	N
Beaba1|10339	0.231	24	0.202	24	0.272	44	0.18	0.19	N	0.45	SignalP-noTM	N
Beaba1|1034	0.135	50	0.125	11	0.183	2	0.139	0.132	N	0.45	SignalP-noTM	N
Beaba1|10340	0.153	21	0.128	21	0.161	3	0.104	0.115	N	0.45	SignalP-noTM	N
Beaba1|10341	0.157	36	0.169	36	0.383	10	0.197	0.184	N	0.45	SignalP-noTM	N
Beaba1|10342	0.354	19	0.534	19	0.902	2	0.81	0.683	Y	0.45	SignalP-noTM	Y
Beaba1|10343	0.264	19	0.187	19	0.228	15	0.136	0.16	N	0.45	SignalP-noTM	N
Beaba1|10344	0.113	26	0.123	14	0.17	7	0.137	0.13	N	0.45	SignalP-noTM	N
Beaba1|10345	0.11	13	0.115	13	0.135	15	0.118	0.117	N	0.45	SignalP-noTM	N
Beaba1|10346	0.122	19	0.109	19	0.128	50	0.094	0.101	N	0.45	SignalP-noTM	N
Beaba1|10347	0.158	31	0.144	19	0.237	10	0.172	0.155	N	0.5	SignalP-TM	N
Beaba1|10348	0.109	45	0.107	45	0.132	24	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|10349	0.114	22	0.11	14	0.133	1	0.107	0.109	N	0.45	SignalP-noTM	N
Beaba1|1035	0.124	66	0.124	66	0.175	50	0.113	0.118	N	0.45	SignalP-noTM	N
Beaba1|10350	0.109	59	0.105	59	0.111	46	0.097	0.101	N	0.45	SignalP-noTM	N
Beaba1|10351	0.309	27	0.204	27	0.204	18	0.134	0.166	N	0.45	SignalP-noTM	N
Beaba1|10352	0.143	65	0.136	11	0.28	1	0.136	0.136	N	0.5	SignalP-TM	N
Beaba1|10353	0.332	24	0.191	24	0.15	1	0.112	0.149	N	0.45	SignalP-noTM	N
Beaba1|10354	0.165	28	0.127	28	0.128	27	0.101	0.113	N	0.45	SignalP-noTM	N
Beaba1|10355	0.112	69	0.106	41	0.116	3	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|10356	0.166	18	0.312	18	0.721	8	0.567	0.45	N	0.45	SignalP-noTM	N
Beaba1|10357	0.146	36	0.14	36	0.342	35	0.126	0.133	N	0.45	SignalP-noTM	N
Beaba1|10358	0.137	27	0.117	27	0.122	56	0.1	0.108	N	0.45	SignalP-noTM	N
Beaba1|10359	0.122	29	0.207	12	0.533	7	0.443	0.335	N	0.45	SignalP-noTM	N
Beaba1|1036	0.111	34	0.11	40	0.128	29	0.104	0.107	N	0.45	SignalP-noTM	N
Beaba1|10360	0.11	20	0.121	11	0.154	1	0.124	0.122	N	0.45	SignalP-noTM	N
Beaba1|10361	0.11	57	0.11	12	0.151	2	0.106	0.108	N	0.45	SignalP-noTM	N
Beaba1|10362	0.12	20	0.114	20	0.129	14	0.11	0.112	N	0.45	SignalP-noTM	N
Beaba1|10363	0.133	32	0.126	12	0.16	1	0.134	0.13	N	0.45	SignalP-noTM	N
Beaba1|10364	0.121	30	0.134	11	0.197	3	0.16	0.148	N	0.45	SignalP-noTM	N
Beaba1|1037	0.167	21	0.284	21	0.749	18	0.491	0.396	N	0.45	SignalP-noTM	N
Beaba1|1038	0.249	17	0.178	17	0.142	12	0.128	0.151	N	0.45	SignalP-noTM	N
Beaba1|1039	0.109	59	0.104	33	0.109	14	0.098	0.101	N	0.45	SignalP-noTM	N
Beaba1|104	0.108	16	0.117	11	0.162	1	0.111	0.113	N	0.45	SignalP-noTM	N
Beaba1|1040	0.111	67	0.11	58	0.174	36	0.102	0.106	N	0.45	SignalP-noTM	N
Beaba1|1041	0.19	27	0.159	27	0.228	6	0.136	0.147	N	0.45	SignalP-noTM	N
Beaba1|1042	0.109	49	0.102	70	0.121	2	0.096	0.099	N	0.45	SignalP-noTM	N
Beaba1|1043	0.135	23	0.119	23	0.132	18	0.105	0.112	N	0.45	SignalP-noTM	N
Beaba1|1044	0.132	32	0.135	32	0.214	25	0.141	0.138	N	0.45	SignalP-noTM	N
Beaba1|1045	0.113	51	0.111	51	0.157	50	0.102	0.106	N	0.45	SignalP-noTM	N
Beaba1|1046	0.111	23	0.129	63	0.231	1	0.127	0.129	N	0.5	SignalP-TM	N
Beaba1|1047	0.372	22	0.223	22	0.326	1	0.175	0.204	N	0.5	SignalP-TM	N
Beaba1|1048	0.444	18	0.476	18	0.646	17	0.484	0.48	Y	0.45	SignalP-noTM	N
Beaba1|1049	0.11	66	0.108	50	0.119	47	0.102	0.105	N	0.45	SignalP-noTM	N
Beaba1|105	0.115	17	0.114	36	0.146	26	0.115	0.114	N	0.45	SignalP-noTM	N
Beaba1|1050	0.114	18	0.121	11	0.149	1	0.123	0.122	N	0.45	SignalP-noTM	N
Beaba1|1051	0.269	21	0.489	21	0.946	14	0.89	0.706	Y	0.45	SignalP-noTM	N
Beaba1|1052	0.139	30	0.132	11	0.218	1	0.137	0.135	N	0.45	SignalP-noTM	N
Beaba1|1053	0.192	51	0.137	51	0.122	17	0.101	0.117	N	0.45	SignalP-noTM	N
Beaba1|1054	0.112	65	0.109	65	0.12	20	0.102	0.105	N	0.45	SignalP-noTM	N
Beaba1|1055	0.13	21	0.123	21	0.151	17	0.114	0.118	N	0.45	SignalP-noTM	N
Beaba1|1056	0.128	16	0.108	42	0.119	24	0.1	0.104	N	0.45	SignalP-noTM	N
Beaba1|1057	0.11	41	0.112	11	0.155	3	0.116	0.114	N	0.45	SignalP-noTM	N
Beaba1|1058	0.132	19	0.114	19	0.144	40	0.099	0.106	N	0.45	SignalP-noTM	N
Beaba1|1059	0.118	29	0.12	21	0.2	3	0.127	0.124	N	0.45	SignalP-noTM	N
Beaba1|106	0.361	16	0.238	16	0.238	15	0.158	0.195	N	0.45	SignalP-noTM	N
Beaba1|1060	0.112	62	0.111	48	0.126	22	0.107	0.109	N	0.45	SignalP-noTM	N
Beaba1|1061	0.117	53	0.109	53	0.129	50	0.095	0.101	N	0.45	SignalP-noTM	N
Beaba1|1062	0.13	33	0.138	11	0.249	4	0.158	0.149	N	0.45	SignalP-noTM	N
Beaba1|1063	0.109	30	0.105	13	0.11	51	0.097	0.101	N	0.45	SignalP-noTM	N
Beaba1|1064	0.108	56	0.111	30	0.126	19	0.109	0.11	N	0.45	SignalP-noTM	N
Beaba1|1065	0.113	22	0.126	15	0.166	9	0.14	0.133	N	0.45	SignalP-noTM	N
Beaba1|1066	0.111	69	0.111	12	0.132	3	0.111	0.111	N	0.45	SignalP-noTM	N
Beaba1|1067	0.123	28	0.146	11	0.244	2	0.184	0.166	N	0.45	SignalP-noTM	N
Beaba1|1068	0.142	35	0.127	35	0.18	7	0.121	0.123	N	0.45	SignalP-noTM	N
Beaba1|1069	0.107	51	0.11	19	0.166	11	0.117	0.114	N	0.45	SignalP-noTM	N
Beaba1|107	0.11	66	0.108	15	0.123	51	0.108	0.108	N	0.45	SignalP-noTM	N
Beaba1|1070	0.109	25	0.109	12	0.127	5	0.107	0.108	N	0.45	SignalP-noTM	N
Beaba1|1071	0.209	25	0.172	25	0.223	30	0.143	0.157	N	0.45	SignalP-noTM	N
Beaba1|1072	0.125	23	0.129	23	0.219	8	0.133	0.131	N	0.45	SignalP-noTM	N
Beaba1|1073	0.109	68	0.108	58	0.123	51	0.106	0.107	N	0.45	SignalP-noTM	N
Beaba1|1074	0.119	21	0.115	21	0.154	3	0.11	0.112	N	0.45	SignalP-noTM	N
Beaba1|1075	0.109	31	0.105	58	0.114	24	0.099	0.102	N	0.45	SignalP-noTM	N
Beaba1|1076	0.121	17	0.109	17	0.117	24	0.096	0.102	N	0.45	SignalP-noTM	N
Beaba1|1077	0.111	19	0.111	19	0.127	2	0.111	0.111	N	0.45	SignalP-noTM	N
Beaba1|1078	0.11	66	0.123	13	0.174	1	0.124	0.124	N	0.45	SignalP-noTM	N
Beaba1|1079	0.108	25	0.111	55	0.147	45	0.105	0.107	N	0.45	SignalP-noTM	N
Beaba1|108	0.109	62	0.107	62	0.125	50	0.102	0.105	N	0.45	SignalP-noTM	N
Beaba1|1080	0.116	34	0.118	56	0.144	40	0.106	0.111	N	0.45	SignalP-noTM	N
Beaba1|1081	0.118	34	0.11	34	0.115	8	0.102	0.106	N	0.45	SignalP-noTM	N
Beaba1|1082	0.107	39	0.103	60	0.113	47	0.098	0.101	N	0.45	SignalP-noTM	N
Beaba1|1083	0.232	17	0.286	17	0.544	16	0.331	0.31	N	0.45	SignalP-noTM	N
Beaba1|1084	0.175	23	0.205	23	0.301	16	0.249	0.223	N	0.5	SignalP-TM	N
Beaba1|1085	0.126	41	0.109	41	0.137	3	0.096	0.102	N	0.45	SignalP-noTM	N
Beaba1|1086	0.156	29	0.155	29	0.287	3	0.167	0.161	N	0.45	SignalP-noTM	N
Beaba1|1087	0.109	37	0.106	37	0.146	20	0.097	0.101	N	0.45	SignalP-noTM	N
Beaba1|1088	0.11	70	0.107	51	0.116	42	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|1089	0.133	41	0.135	41	0.186	39	0.124	0.129	N	0.45	SignalP-noTM	N
Beaba1|109	0.118	19	0.113	19	0.135	4	0.108	0.11	N	0.45	SignalP-noTM	N
Beaba1|1090	0.109	33	0.125	11	0.173	2	0.142	0.134	N	0.45	SignalP-noTM	N
Beaba1|1091	0.117	63	0.108	63	0.112	50	0.097	0.102	N	0.45	SignalP-noTM	N
Beaba1|1092	0.111	43	0.117	11	0.187	46	0.122	0.12	N	0.45	SignalP-noTM	N
Beaba1|1093	0.121	54	0.112	54	0.115	3	0.102	0.106	N	0.45	SignalP-noTM	N
Beaba1|1094	0.112	25	0.115	39	0.14	33	0.117	0.116	N	0.45	SignalP-noTM	N
Beaba1|1095	0.113	68	0.108	68	0.122	46	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|1096	0.114	34	0.128	11	0.165	2	0.141	0.135	N	0.45	SignalP-noTM	N
Beaba1|1097	0.111	58	0.106	58	0.115	49	0.1	0.103	N	0.45	SignalP-noTM	N
Beaba1|1098	0.142	68	0.124	11	0.169	1	0.127	0.126	N	0.45	SignalP-noTM	N
Beaba1|1099	0.11	18	0.108	18	0.118	21	0.105	0.106	N	0.45	SignalP-noTM	N
Beaba1|11	0.115	59	0.105	59	0.11	30	0.096	0.1	N	0.45	SignalP-noTM	N
Beaba1|110	0.11	50	0.12	11	0.153	1	0.115	0.117	N	0.45	SignalP-noTM	N
Beaba1|1100	0.158	48	0.134	48	0.163	19	0.123	0.128	N	0.45	SignalP-noTM	N
Beaba1|1101	0.107	53	0.102	41	0.113	20	0.097	0.099	N	0.45	SignalP-noTM	N
Beaba1|1102	0.144	53	0.116	53	0.137	1	0.097	0.106	N	0.45	SignalP-noTM	N
Beaba1|1103	0.119	31	0.109	31	0.114	39	0.097	0.103	N	0.45	SignalP-noTM	N
Beaba1|1104	0.134	70	0.115	70	0.141	1	0.106	0.11	N	0.45	SignalP-noTM	N
Beaba1|1105	0.384	19	0.559	19	0.855	14	0.807	0.693	Y	0.45	SignalP-noTM	N
Beaba1|1106	0.164	27	0.127	27	0.133	1	0.102	0.113	N	0.45	SignalP-noTM	N
Beaba1|1107	0.129	60	0.111	11	0.15	1	0.107	0.109	N	0.5	SignalP-TM	N
Beaba1|1108	0.135	20	0.121	20	0.144	1	0.104	0.112	N	0.45	SignalP-noTM	N
Beaba1|1109	0.132	27	0.157	11	0.287	1	0.178	0.168	N	0.45	SignalP-noTM	N
Beaba1|111	0.131	64	0.12	64	0.127	47	0.106	0.112	N	0.45	SignalP-noTM	N
Beaba1|1110	0.11	58	0.109	52	0.125	20	0.103	0.106	N	0.45	SignalP-noTM	N
Beaba1|1111	0.172	24	0.226	17	0.443	1	0.362	0.299	N	0.45	SignalP-noTM	N
Beaba1|1112	0.108	70	0.106	38	0.118	23	0.102	0.104	N	0.45	SignalP-noTM	N
Beaba1|1113	0.109	19	0.126	11	0.183	14	0.127	0.127	N	0.45	SignalP-noTM	N
Beaba1|1114	0.108	48	0.115	12	0.151	6	0.127	0.122	N	0.45	SignalP-noTM	N
Beaba1|1115	0.128	28	0.155	11	0.289	1	0.177	0.167	N	0.45	SignalP-noTM	N
Beaba1|1116	0.113	49	0.133	23	0.208	11	0.157	0.146	N	0.45	SignalP-noTM	N
Beaba1|1117	0.108	50	0.104	70	0.117	13	0.099	0.101	N	0.45	SignalP-noTM	N
Beaba1|1118	0.11	54	0.138	12	0.201	5	0.169	0.155	N	0.45	SignalP-noTM	N
Beaba1|1119	0.131	46	0.118	23	0.139	1	0.119	0.119	N	0.45	SignalP-noTM	N
Beaba1|112	0.124	26	0.144	26	0.243	25	0.167	0.156	N	0.45	SignalP-noTM	N
Beaba1|1120	0.11	33	0.107	15	0.117	1	0.102	0.104	N	0.45	SignalP-noTM	N
Beaba1|1121	0.111	36	0.108	54	0.125	46	0.102	0.105	N	0.45	SignalP-noTM	N
Beaba1|1122	0.115	41	0.128	32	0.183	29	0.133	0.13	N	0.5	SignalP-TM	N
Beaba1|1123	0.109	45	0.106	67	0.114	2	0.102	0.104	N	0.45	SignalP-noTM	N
Beaba1|1124	0.123	40	0.146	11	0.245	1	0.168	0.158	N	0.45	SignalP-noTM	N
Beaba1|1125	0.109	53	0.108	44	0.122	1	0.104	0.106	N	0.45	SignalP-noTM	N
Beaba1|1126	0.175	52	0.131	52	0.124	13	0.102	0.116	N	0.45	SignalP-noTM	N
Beaba1|1127	0.109	14	0.116	14	0.147	1	0.107	0.111	N	0.45	SignalP-noTM	N
Beaba1|1128	0.175	43	0.134	43	0.171	8	0.113	0.122	N	0.45	SignalP-noTM	N
Beaba1|1129	0.188	27	0.143	27	0.148	1	0.111	0.126	N	0.45	SignalP-noTM	N
Beaba1|113	0.108	17	0.109	30	0.125	20	0.108	0.108	N	0.45	SignalP-noTM	N
Beaba1|1130	0.119	22	0.121	11	0.168	1	0.117	0.118	N	0.45	SignalP-noTM	N
Beaba1|1131	0.126	38	0.112	38	0.133	35	0.099	0.105	N	0.45	SignalP-noTM	N
Beaba1|1132	0.176	29	0.126	29	0.136	36	0.089	0.106	N	0.45	SignalP-noTM	N
Beaba1|1133	0.245	26	0.17	26	0.212	1	0.126	0.146	N	0.45	SignalP-noTM	N
Beaba1|1134	0.107	69	0.105	69	0.113	61	0.096	0.1	N	0.45	SignalP-noTM	N
Beaba1|1135	0.109	38	0.109	13	0.128	41	0.102	0.105	N	0.45	SignalP-noTM	N
Beaba1|1136	0.536	18	0.664	18	0.881	1	0.806	0.74	Y	0.45	SignalP-noTM	Y
Beaba1|1137	0.113	64	0.107	64	0.108	54	0.098	0.102	N	0.45	SignalP-noTM	N
Beaba1|1138	0.108	57	0.102	43	0.112	24	0.097	0.099	N	0.45	SignalP-noTM	N
Beaba1|1139	0.118	35	0.121	35	0.22	34	0.12	0.12	N	0.45	SignalP-noTM	N
Beaba1|114	0.283	24	0.233	24	0.277	43	0.193	0.211	N	0.45	SignalP-noTM	N
Beaba1|1140	0.107	36	0.11	36	0.155	51	0.096	0.104	N	0.5	SignalP-TM	N
Beaba1|1141	0.113	50	0.109	50	0.132	46	0.102	0.105	N	0.45	SignalP-noTM	N
Beaba1|1142	0.295	50	0.2	50	0.311	47	0.113	0.153	N	0.45	SignalP-noTM	N
Beaba1|1143	0.605	28	0.579	28	0.814	1	0.636	0.602	Y	0.5	SignalP-TM	N
Beaba1|1144	0.199	48	0.15	48	0.296	46	0.094	0.128	N	0.5	SignalP-TM	N
Beaba1|1145	0.119	23	0.108	23	0.12	3	0.097	0.102	N	0.45	SignalP-noTM	N
Beaba1|1146	0.134	45	0.126	45	0.213	43	0.111	0.118	N	0.45	SignalP-noTM	N
Beaba1|1147	0.13	36	0.125	36	0.164	33	0.124	0.125	N	0.45	SignalP-noTM	N
Beaba1|1148	0.805	20	0.748	20	0.871	16	0.699	0.721	Y	0.45	SignalP-noTM	N
Beaba1|1149	0.159	19	0.187	11	0.446	1	0.299	0.232	N	0.5	SignalP-TM	N
Beaba1|115	0.111	29	0.109	52	0.129	31	0.104	0.106	N	0.45	SignalP-noTM	N
